STORE_NUMBER,CITY,STATE,ZIPCODE,LONG,LAT
6312-243756,Flower Mound,TX,75028,-97.06,33.07
6869-186527,Forest Hill,TX,76119,-97.28,32.66
10921-102863,Forney,TX,75126,-96.45,32.74
18178-187384,Forney,TX,75126,-96.46,32.74
75428-104526,Fort Sam Houston,TX,78234,-98.43,29.47
20880-208545,Fort Worth,TX,76132,-97.42,32.66
27532-243991,Fort Worth,TX,76177,-97.32,32.9
14347-105739,Fort Worth,TX,76104,-97.34,32.73
75463-106195,Fort Worth,TX,76104,-97.34,32.73
18888-186524,Fort Worth,TX,76107,-97.41,32.73
10649-100948,Fort Worth,TX,76179,-97.38,32.88
6385-19059,Fort Worth,TX,76132,-97.41,32.68
78074-107938,Fort Worth,TX,76104,-97.34,32.74
2874-186526,Fort Worth,TX,76102,-97.33,32.75
24181-236187,Fort Worth,TX,76133,-97.37,32.64
20135-201084,Fort Worth,TX,76134,-97.32,32.63
6667-73421,Fort Worth,TX,76107,-97.39,32.73
6389-29238,Fort Worth,TX,76137,-97.29,32.86
76935-131705,Fort Worth,TX,76116,-97.43,32.75
14991-152326,Fort Worth,TX,76177,-97.3,32.96
6212-219805,Fort Worth,TX,76107,-97.36,32.73
11981-105889,Fort Worth,TX,76155,-97.06,32.82
27169-154966,Fort Worth,TX,76109,-97.36,32.71
72612-22322,Fort Worth,TX,76132,-97.41,32.68
13929-110825,Fort Worth,TX,76132,-97.4,32.67
9849-98198,Fort Worth,TX,76108,-97.48,32.76
6260-1237,Fort Worth,TX,76109,-97.39,32.71
28663-250060,Fort Worth,TX,76132,-97.4,32.68
24507-238044,Fort Worth,TX,76177,-97.32,32.9
9576-97356,Fort Worth,TX,76135,-97.43,32.81
6201-1355,Fort Worth,TX,76116,-97.42,32.73
16516-163184,Fort Worth,TX,76177,-97.31,32.91
9848-98197,Fort Worth,TX,76133,-97.38,32.67
50746-273026,Fort Worth,TX,76107,-97.36,32.73
8930-95322,Fort Worth,TX,76131,-97.32,32.86
9929-98143,Fort Worth,TX,76107,-97.35,32.75
17579-162925,Fort Worth,TX,76244,-97.29,32.89
7955-95799,Friendswood,TX,77546,-95.19,29.51
28582-249760,FRIENDSWOOD,TX,77546,-95.15,29.54
6950-74049,Friendswood,TX,77546,-95.15,29.54
72766-78304,Friendswood,TX,77546,-95.16,29.52
6355-22782,Frisco,TX,75034,-96.81,33.1
6796-57099,Frisco,TX,75034,-96.84,33.11
28369-249943,Frisco,TX,75034,-96.81,33.1
19785-201747,Frisco,TX,75035,-96.74,33.17
28182-250433,Frisco,TX,75034,-96.84,33.18
79516-102504,Frisco,TX,75034,-96.8,33.12
72184-24547,Frisco,TX,75034,-96.81,33.11
13818-107963,Frisco,TX,75035,-96.73,33.17
76824-110963,Frisco,TX,75034,-96.84,33.18
10922-100606,Frisco,TX,75035,-96.73,33.13
6583-30137,Frisco,TX,75034,-96.8,33.14
8816-93415,Frisco,TX,75034,-96.86,33.15
6366-25488,Frisco,TX,75034,-96.81,33.11
15102-149949,Frisco,TX,75034,-96.89,33.18
76445-98797,Ft Worth,TX,76107,-97.35,32.76
3884-144984,Ft. Bliss,TX,79906,-106.41,31.81
14992-153905,Ft. Bliss,TX,79906,-106.41,31.81
70307-128884,Ft. Worth,TX,76102,-97.33,32.75
25991-241168,Ft. Worth,TX,76244,-97.42,32.97
78013-105591,Ft. Worth,TX,76102,-97.33,32.75
24853-239184,Fulshear,TX,77441,-95.85,29.7
2919-91160,Gainesville,TX,76240,-97.15,33.62
10412-100306,Galveston,TX,77551,-94.83,29.27
79431-104668,Galveston,TX,77551,-94.82,29.27
6774-73860,Galveston,TX,77550,-94.79,29.31
74601-87559,Galveston,TX,77551,-94.83,29.27
6406-177864,Garland,TX,75041,-96.65,32.86
20237-189285,Garland,TX,75041,-96.66,32.86
3445-93414,Garland,TX,75040,-96.64,32.96
76105-78201,Garland,TX,75040,-96.65,32.97
9668-94183,Garland,TX,75043,-96.6,32.84
79756-132344,Garland,TX,75040,-96.61,32.94
9932-98929,Garland,TX,75040,-96.62,32.96
6379-26927,Garland,TX,75044,-96.67,32.96
76420-93272,Georgetown,TX,78628,-97.7,30.63
14860-118064,Georgetown,TX,78626,-97.69,30.63
17649-165367,Georgetown,TX,78628,-97.72,30.68
6772-78623,Georgetown,TX,78626,-97.68,30.65
6922-84465,Granbury,TX,76048,-97.78,32.43
24469-238046,Granbury,TX,76049,-97.73,32.46
25989-237493,Granbury,TX,76049,-97.73,32.46
79777-125809,Grand Prairie,TX,75052,-97,32.67
76727-106116,Grand Prairie,TX,75052,-97.06,32.64
10333-99779,Grand Prairie,TX,75050,-96.99,32.76
13389-107022,Grand Prairie,TX,75052,-97.06,32.65
9967-98956,Grand Prairie,TX,75052,-97.06,32.69
6315-7008,Grand Prairie,TX,75052,-97.01,32.68
76173-90320,Grapevine,TX,76051,-97.09,32.93
29532-210104,Grapevine,TX,76051,-97.04,32.97
9312-95881,Grapevine,TX,76051,-97.04,32.97
19882-189286,Grapevine,TX,76051,-97.12,32.92
78019-107624,Grapevine,TX,76051,-97.05,32.95
11944-105440,Grapevine,TX,76051,-97.07,32.94
27038-246470,Grapevine,TX,76051,-97.09,32.93
74641-102506,Grapevine,TX,76051,-97.1,32.94
11560-104853,Greenville,TX,75402,-96.11,33.09
14373-100051,Haltom City,TX,76148,-97.26,32.86
13549-105741,Harker Heights,TX,76548,-97.67,31.07
76914-131704,Harker Heights,TX,76548,-97.67,31.07
14223-116007,Harlingen,TX,78550,-97.72,26.19
9893-98527,Harlingen,TX,78550,-97.67,26.17
75718-95573,Harlingen,TX,78550,-97.69,26.21
76498-100227,Harlingen,TX,78552,-97.72,26.18
10472-100443,Helotes,TX,78023,-98.68,29.56
6698-185024,Hickory Creek,TX,75065,-97.04,33.13
2832-86126,Hillsboro,TX,76645,-97.09,32.01
76607-97998,Houston,TX,77040,-95.5,29.85
27887-230685,Houston,TX,77077,-95.6,29.74
11297-103802,Houston,TX,77396,-95.22,29.98
11205-103803,Houston,TX,77090,-95.38,30.02
74642-80100,Houston,TX,77035,-95.46,29.67
6409-22703,Houston,TX,77002,-95.37,29.76
6426-26988,Houston,TX,77058,-95.13,29.55
74613-103614,Houston,TX,77024,-95.56,29.77
6224-683,Houston,TX,77084,-95.65,29.88
8100-95201,Houston,TX,77081,-95.5,29.72
678-240344,Houston,TX,77063,-95.5,29.74
20490-189289,Houston,TX,77018,-95.41,29.81
6401-26967,Houston,TX,77024,-95.55,29.77
76320-96020,Houston,TX,77096,-95.46,29.69
10793-102121,Houston,TX,77027,-95.44,29.73
6237-648,Houston,TX,77024,-95.56,29.77
76691-98000,Houston,TX,77065,-95.61,29.92
9614-97485,Houston,TX,77079,-95.59,29.78
27815-246865,Houston,TX,77032,-95.35,29.99
13478-107190,Houston,TX,77017,-95.26,29.67
18403-190284,Houston,TX,77204,-95.34,29.72
75789-97353,Houston,TX,77032,-95.33,29.99
26808-237108,Houston,TX,77010,-95.36,29.75
3077-125813,Houston,TX,77008,-95.41,29.79
9311-242264,Houston,TX,77056,-95.48,29.73
6325-5180,Houston,TX,77056,-95.46,29.75
26247-244110,Houston,TX,77024,-95.54,29.78
13672-100312,Houston,TX,77030,-95.4,29.72
681-1356,Houston,TX,77027,-95.45,29.74
13022-149945,Houston,TX,77042,-95.54,29.74
19797-169925,Houston,TX,77094,-95.71,29.78
11562-100436,Houston,TX,77077,-95.64,29.74
27057-242284,Houston,TX,77096,-95.46,29.68
23710-232708,Houston,TX,77450,-95.72,29.78
10651-96583,Houston,TX,77083,-95.64,29.68
75266-94074,Houston,TX,77054,-95.41,29.69
24848-189288,Houston,TX,77095,-95.69,29.91
11561-102283,Houston,TX,77084,-95.65,29.85
10527-87880,Houston,TX,77007,-95.41,29.78
6265-752,Houston,TX,77042,-95.55,29.74
6734-77342,Houston,TX,77065,-95.62,29.92
28543-249946,Houston,TX,77024,-95.54,29.78
16890-170646,Houston,TX,77007,-95.39,29.77
76585-98007,Houston,TX,77007,-95.38,29.77
11378-103800,Houston,TX,77077,-95.62,29.76
9374-231487,Houston,TX,77092,-95.47,29.82
6517-51279,Houston,TX,77064,-95.56,29.9
20137-153670,Houston,TX,77063,-95.53,29.74
17085-164844,Houston,TX,77080,-95.55,29.82
78046-128304,Houston,TX,77032,-95.35,29.99
70359-139514,Houston,TX,77075,-95.27,29.6
28431-249735,Houston,TX,77056,-95.46,29.74
72942-86584,Houston,TX,77077,-95.63,29.76
27535-247229,Houston,TX,77061,-95.28,29.66
26362-101498,Houston,TX,77019,-95.41,29.75
79764-107537,Houston,TX,77005,-95.44,29.72
19199-197844,Houston,TX,77032,-95.35,29.99
76155-90357,Houston,TX,77027,-95.45,29.75
27547-247560,Houston,TX,77032,-95.35,29.99
72765-78321,Houston,TX,77089,-95.21,29.6
10702-101628,Houston,TX,77025,-95.43,29.68
6499-56359,Houston,TX,77030,-95.4,29.71
6278-1388,Houston,TX,77002,-95.37,29.76
10413-97420,Houston,TX,77065,-95.58,29.89
76973-137484,Houston,TX,77082,-95.62,29.73
14912-156110,Houston,TX,77056,-95.47,29.75
6808-83061,Houston,TX,77024,-95.54,29.78
74572-59199,Houston,TX,77002,-95.37,29.75
6360-4957,Houston,TX,77056,-95.46,29.74
2834-92600,Houston,TX,77090,-95.44,30.02
75658-86861,Houston,TX,77032,-95.33,29.98
19525-201732,Houston,TX,77005,-95.43,29.73
72769-78322,Houston,TX,77064,-95.56,29.9
76444-90362,Houston,TX,77069,-95.53,29.97
27679-247206,Houston,TX,77032,-95.35,29.99
27271-180847,Houston,TX,77081,-95.47,29.72
20143-186531,Houston,TX,77075,-95.27,29.6
72527-98032,Houston,TX,77055,-95.49,29.8
75625-86860,Houston,TX,77032,-95.34,29.98
23258-222224,Houston,TX,77024,-95.51,29.78
22275-178327,Houston,TX,77380,-95.46,30.16
76342-95727,Houston,TX,77084,-95.65,29.88
682-1361,Houston,TX,77070,-95.54,29.96
9578-96918,Houston,TX,77079,-95.64,29.78
75654-88421,Houston,TX,77060,-95.41,29.95
6344-11901,Houston,TX,77005,-95.43,29.73
6332-12249,Houston,TX,77010,-95.36,29.76
19881-173505,Houston,TX,77044,-95.2,29.93
6300-1937,Houston,TX,77005,-95.42,29.72
79574-102988,Houston,TX,77098,-95.41,29.74
17214-164865,Houston,TX,77007,-95.4,29.77
6484-51319,Houston,TX,77077,-95.59,29.74
6486-171067,Houston,TX,77065,-95.6,29.93
19258-177005,Houston,TX,77006,-95.38,29.75
75163-72365,Houston,TX,77004,-95.34,29.72
74603-85963,Houston,TX,77079,-95.61,29.77
75877-98308,Houston,TX,77056,-95.47,29.74
10056-97452,Houston,TX,77002,-95.37,29.76
28352-250252,Houston,TX,77070,-95.54,29.96
6241-965,Houston,TX,77006,-95.39,29.74
6276-1251,Houston,TX,77027,-95.45,29.75
6322-256864,Houston,TX,77056,-95.46,29.74
687-1359,Houston,TX,77019,-95.41,29.75
74560-81026,Houston,TX,77084,-95.68,29.83
22307-211216,Houston,TX,77069,-95.51,29.98
6247-1008,Houston,TX,77057,-95.48,29.76
25715-242266,Houston,TX,77065,-95.63,29.93
6320-4129,Houston,TX,77019,-95.41,29.75
6377-27528,Houston,TX,77064,-95.55,29.96
22524-221624,Houston,TX,77070,-95.57,29.98
14307-114144,Houston,TX,77034,-95.23,29.63
26009-243185,Houston,TX,77041,-95.61,29.9
6504-63599,Houston,TX,77007,-95.42,29.76
6267-180127,Houston,TX,77002,-95.36,29.76
72941-86589,Houston,TX,77042,-95.54,29.74
683-1358,Houston,TX,77057,-95.5,29.75
75216-94073,Houston,TX,77010,-95.36,29.75
29842-255323,Houston,TX,77024,-95.54,29.78
74934-102989,Houston,TX,77025,-95.43,29.71
6933-74050,Houston,TX,77070,-95.54,29.96
10122-96587,Houston,TX,77031,-95.57,29.65
72235-35179,Houston,TX,77046,-95.43,29.73
74382-85964,Houston,TX,77069,-95.51,29.98
3444-83420,Houston,TX,77087,-95.3,29.7
13671-107166,Houston,TX,77070,-95.57,30
6240-684,Houston,TX,77096,-95.46,29.69
6309-2684,Houston,TX,77079,-95.61,29.77
6393-240865,Houston,TX,77092,-95.48,29.83
75246-93543,Houston,TX,77002,-95.36,29.77
72633-32339,Houston,TX,77025,-95.42,29.69
13390-104132,Houston,TX,77018,-95.43,29.83
684-1362,Houston,TX,77056,-95.46,29.74
6384-29175,Houston,TX,77094,-95.72,29.77
25411-200784,Houston,TX,77072,-95.56,29.72
6310-1812,Houston,TX,77002,-95.37,29.76
75253-93540,Houston,TX,77204,-95.34,29.72
72768-78500,Houston,TX,77030,-95.42,29.7
27553-246864,Houston,TX,77032,-95.35,29.99
76586-98282,Houston,TX,77063,-95.52,29.74
75150-70560,Houston,TX,77030,-95.4,29.71
10879-102900,Houston,TX,77008,-95.41,29.81
72973-86566,Houston,TX,77062,-95.12,29.58
76647-100225,Houston,TX,77042,-95.57,29.74
6338-12248,Houston,TX,77025,-95.44,29.71
21892-100961,Houston,TX,77345,-95.19,30.07
9671-97446,Houston,TX,77037,-95.41,29.92
10298-98603,Houston,TX,77002,-95.37,29.75
6371-28835,Houston,TX,77098,-95.41,29.74
14459-106886,Houston,TX,77049,-95.17,29.81
9313-96259,Houston,TX,77010,-95.36,29.76
47262-248786,Houston,TX,77044,-95.2,29.92
74540-57199,Houston,TX,77062,-95.14,29.59
6620-84301,Houston,TX,77024,-95.52,29.78
6210-682,Houston,TX,77069,-95.5,29.99
72687-76608,Humble,TX,77338,-95.27,30.02
11150-102278,Humble,TX,77396,-95.25,29.94
79435-101500,Humble,TX,77346,-95.16,30
6962-87884,Humble,TX,77346,-95.18,30
7958-95793,Humble,TX,77339,-95.22,30.07
28555-250053,Humble,TX,77338,-95.27,30.01
